Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
bmg2024rzgm,2024-09-12T17:46:32.3416Z,4.384469509,96.45220184,3.255895297,M,3,24,76.89224243,"Northern Sumatra, Indonesia",BMKG
bmg2024ryvu,2024-09-12T12:22:58.232649Z,0.096295066,100.0257797,2.706856778,MLv,5,12,154.7405853,"Northern Sumatra, Indonesia",BMKG
bmg2024ryhl,2024-09-12T05:08:15.660971Z,-1.617941022,100.4227142,3.288343245,M,5,38,161.7412872,"Southern Sumatra, Indonesia",BMKG
bmg2024rwzz,2024-09-11T12:13:47.825148Z,4.685323238,96.30210876,2.964878804,M,10,25,134.588501,"Northern Sumatra, Indonesia",BMKG
bmg2024rvud,2024-09-10T20:08:02.032205Z,3.633535147,96.50852203,3.409300282,M,5,43,100.6577606,"Northern Sumatra, Indonesia",BMKG
bmg2024rumd,2024-09-10T02:57:29.959989Z,4.191205025,97.35946655,2.745469892,M,11,17,149.1645031,"Northern Sumatra, Indonesia",BMKG
bmg2024rtbu,2024-09-09T08:36:05.078361Z,0.251653522,98.58435822,3.301074689,M,15,30,99.42832947,"Northern Sumatra, Indonesia",BMKG
bmg2024rspi,2024-09-09T02:18:20.540446Z,-0.372395724,100.3723221,2.313324322,MLv,13,18,95.27085495,"Southern Sumatra, Indonesia",BMKG
bmg2024rsht,2024-09-08T22:28:30.761845Z,4.039144993,97.12427521,3.406117793,M,5,46,52.15007019,"Northern Sumatra, Indonesia",BMKG
bmg2024romx,2024-09-06T20:32:00.499983Z,-5.098885059,104.6323166,3.537028604,M,109,48,78.94701004,"Southern Sumatra, Indonesia",BMKG
bmg2024roei,2024-09-06T16:11:32.832814Z,3.196100712,98.12693787,2.708527731,M,100,21,152.8013077,"Northern Sumatra, Indonesia",BMKG
bmg2024rniq,2024-09-06T05:14:52.574491Z,1.343001723,97.94957733,3.167396568,M,10,45,74.41487122,"Northern Sumatra, Indonesia",BMKG
bmg2024rnga,2024-09-06T03:55:13.983079Z,-3.715144873,103.2379913,3.718932803,M,8,44,84.77318573,"Southern Sumatra, Indonesia",BMKG
bmg2024rnal,2024-09-06T01:06:39.065447Z,-5.433719158,102.6707764,5.348213934,Mw(mB),38,231,51.57234192,"Southern Sumatra, Indonesia",BMKG
bmg2024rlnp,2024-09-05T05:28:07.322507Z,4.430209637,96.58200836,3.964565324,M,5,52,62.57115173,"Northern Sumatra, Indonesia",BMKG
bmg2024rknm,2024-09-04T16:17:07.453591Z,-2.284777641,100.7655563,3.69665034,M,28,44,86.38664246,"Southern Sumatra, Indonesia",BMKG
bmg2024rjto,2024-09-04T06:12:33.827072Z,0.337986082,97.0462265,3.701067236,M,41,32,213.7866364,"Northern Sumatra, Indonesia",BMKG
bmg2024rjfa,2024-09-03T22:52:41.545886Z,3.033896685,97.67481995,2.575067738,M,11,16,133.3141327,"Northern Sumatra, Indonesia",BMKG
bmg2024rimk,2024-09-03T13:27:46.7258Z,-3.236190081,102.2351227,3.339922223,M,2,26,109.1949463,"Southern Sumatra, Indonesia",BMKG
bmg2024rhfz,2024-09-02T21:05:15.834434Z,4.46403265,97.82961273,4.084037045,M,8,62,79.20578766,"Northern Sumatra, Indonesia",BMKG
bmg2024rhce,2024-09-02T19:09:00.858874Z,3.172639132,97.23979187,3.217226407,M,8,59,74.42743158,"Northern Sumatra, Indonesia",BMKG
bmg2024rgwy,2024-09-02T16:30:34.022152Z,4.518760681,96.44255066,2.59268075,M,8,38,79.47781372,"Northern Sumatra, Indonesia",BMKG
bmg2024rgvp,2024-09-02T15:49:52.245751Z,-1.965594053,97.83301544,3.574783409,MLv,27,41,246.9081268,"Southwest of Sumatra, Indonesia",BMKG
bmg2024rgsr,2024-09-02T14:21:23.848672Z,1.000061274,99.76060486,2.419660344,MLv,5,9,134.597168,"Northern Sumatra, Indonesia",BMKG
bmg2024rgrr,2024-09-02T13:51:28.355338Z,4.870319366,96.06612396,4.541256989,M,10,55,61.72403145,"Northern Sumatra, Indonesia",BMKG
bmg2024rfro,2024-09-02T00:39:09.550135Z,4.51959753,96.43704224,4.856076308,M,9,65,80.29122925,"Northern Sumatra, Indonesia",BMKG
bmg2024resv,2024-09-01T12:09:51.98544Z,3.973626614,95.95705414,2.9849768,M,31,19,209.6807861,Off West Coast of Northern Sumatra,BMKG
bmg2024vijh,2024-10-30T10:02:17.801011Z,-0.086358659,100.1996994,3.112678629,MLv,10,17,68.23961258,"Southern Sumatra, Indonesia",BMKG
bmg2024vhtj,2024-10-30T01:59:05.212967Z,4.986866474,95.96963501,2.707783549,MLv,5,19,82.68836212,"Northern Sumatra, Indonesia",BMKG
bmg2024vhnl,2024-10-29T22:59:22.216677Z,4.942783833,96.07821655,4.271283745,M,10,21,67.54114914,"Northern Sumatra, Indonesia",BMKG
bmg2024vgpk,2024-10-29T10:51:09.842462Z,5.29484272,95.04741669,3.505947225,MLv,10,28,230.8337021,"Northern Sumatra, Indonesia",BMKG
bmg2024vgiv,2024-10-29T07:31:15.480844Z,-0.536544085,100.7796021,3.697037392,MLv,162,84,50.12300301,"Southern Sumatra, Indonesia",BMKG
bmg2024vggt,2024-10-29T06:29:09.017698Z,4.522990704,96.46850586,3.379953133,M,10,21,75.61694336,"Northern Sumatra, Indonesia",BMKG
bmg2024vgdw,2024-10-29T05:01:17.783456Z,4.530428886,96.43074036,3.938220621,M,10,36,79.92817688,"Northern Sumatra, Indonesia",BMKG
bmg2024vfzb,2024-10-29T02:35:24.733894Z,4.824100494,96.14175415,4.732734164,M,10,42,75.4193573,"Northern Sumatra, Indonesia",BMKG
bmg2024vftc,2024-10-28T23:35:22.037706Z,2.075161219,99.00210571,3.366153904,M,5,29,120.4254227,"Northern Sumatra, Indonesia",BMKG
bmg2024vftb,2024-10-28T23:33:52.097992Z,2.073823214,98.99440765,2.760885242,M,7,15,117.2454071,"Northern Sumatra, Indonesia",BMKG
bmg2024veyk,2024-10-28T13:07:08.788742Z,1.546482921,96.98373413,4.570450811,M,22,61,178.5055847,Off West Coast of Northern Sumatra,BMKG
bmg2024velq,2024-10-28T06:40:00.424897Z,3.167386532,98.00922394,2.705417885,MLv,10,21,99.61413193,"Northern Sumatra, Indonesia",BMKG
bmg2024veip,2024-10-28T05:07:51.90245Z,-5.709304333,104.7414246,3.379339924,MLv,10,28,97.75367165,"Southern Sumatra, Indonesia",BMKG
bmg2024vdlc,2024-10-27T17:15:40.613644Z,0.791848838,97.3374939,4.284094889,M,25,34,186.2354584,"Northern Sumatra, Indonesia",BMKG
bmg2024vche,2024-10-27T02:08:34.048673Z,4.869117737,96.09307098,2.39438929,MLv,10,13,161.4207764,"Northern Sumatra, Indonesia",BMKG
bmg2024vaag,2024-10-25T20:23:18.301074Z,-1.991680026,99.96128082,3.034211438,M,21,25,138.3255844,"Southern Sumatra, Indonesia",BMKG
bmg2024uyzh,2024-10-25T06:45:25.418374Z,-5.651373863,104.7214508,2.18616829,MLv,10,10,117.2413177,"Southern Sumatra, Indonesia",BMKG
bmg2024uyyw,2024-10-25T06:32:31.674864Z,1.14141643,99.59136963,3.152765869,MLv,10,28,96.15630531,"Northern Sumatra, Indonesia",BMKG
bmg2024uyxc,2024-10-25T05:38:49.079242Z,2.352697611,98.99066925,3.379292448,MLv,138,44,119.3403778,"Northern Sumatra, Indonesia",BMKG
bmg2024uyke,2024-10-24T23:07:04.418383Z,1.960551977,97.87384796,2.745049718,MLv,33,28,102.0623322,"Northern Sumatra, Indonesia",BMKG
bmg2024uykd,2024-10-24T23:05:59.078748Z,-5.684754848,104.7332993,3.198158397,MLv,10,39,105.0068665,"Southern Sumatra, Indonesia",BMKG
bmg2024uxtt,2024-10-24T14:49:10.31499Z,-3.235402822,102.9241791,4.222955936,MLv,179,76,83.52806854,"Southern Sumatra, Indonesia",BMKG
bmg2024uvxt,2024-10-23T14:34:43.41348Z,-4.356278419,102.6379776,2.595826184,M,43,25,126.4162292,"Southern Sumatra, Indonesia",BMKG
bmg2024uvlb,2024-10-23T08:09:38.294911Z,-5.683448315,104.7565308,3.724825192,MLv,10,29,99.65658617,"Southern Sumatra, Indonesia",BMKG
bmg2024uvkh,2024-10-23T07:46:37.973239Z,-5.683098316,104.7551498,2.909593282,MLv,10,22,100.841032,"Southern Sumatra, Indonesia",BMKG
bmg2024uupr,2024-10-22T21:21:05.680245Z,0.17961517,99.91459656,3.15475916,M,7,44,64.03623199,"Northern Sumatra, Indonesia",BMKG
bmg2024uume,2024-10-22T19:35:43.703085Z,1.263441563,99.56600189,3.293843791,M,138,47,106.0045357,"Northern Sumatra, Indonesia",BMKG
bmg2024utrk,2024-10-22T09:05:39.186013Z,-5.66438818,104.7704391,3.684237985,MLv,10,30,93.93421936,"Southern Sumatra, Indonesia",BMKG
bmg2024utkx,2024-10-22T05:48:20.174836Z,-5.646295071,104.7685699,3.557397257,M,5,17,104.2407594,"Southern Sumatra, Indonesia",BMKG
bmg2024utjv,2024-10-22T05:16:31.275352Z,-5.641052246,104.72995,2.895143675,MLv,5,24,134.222374,"Southern Sumatra, Indonesia",BMKG
bmg2024ustx,2024-10-21T21:13:15.179873Z,-5.614407063,104.8115768,3.761212541,MLv,10,35,141.0827942,"Southern Sumatra, Indonesia",BMKG
bmg2024usqj,2024-10-21T19:25:41.943497Z,0.696392834,98.57807159,3.548476022,MLv,25,37,95.0287323,"Northern Sumatra, Indonesia",BMKG
bmg2024usqa,2024-10-21T19:15:44.265579Z,-5.655836105,104.7637939,3.444327463,MLv,10,33,101.0322914,"Southern Sumatra, Indonesia",BMKG
bmg2024usmx,2024-10-21T17:41:01.94479Z,-5.613811493,104.7793274,3.592167018,M,10,33,103.541564,"Southern Sumatra, Indonesia",BMKG
bmg2024usko,2024-10-21T16:29:26.953124Z,2.961330414,98.47104645,2.11717164,M,10,11,179.1296234,"Northern Sumatra, Indonesia",BMKG
bmg2024usji,2024-10-21T15:52:02.419898Z,0.830726981,99.41729736,3.024716875,M,105,25,84.17309952,"Northern Sumatra, Indonesia",BMKG
bmg2024usfs,2024-10-21T14:02:39.799353Z,5.319384575,95.67262268,3.366623706,M,10,19,126.0673752,"Northern Sumatra, Indonesia",BMKG
bmg2024usfg,2024-10-21T13:49:27.957887Z,5.336978436,95.70353699,2.896674152,M,10,14,129.9650421,"Northern Sumatra, Indonesia",BMKG
bmg2024usev,2024-10-21T13:35:56.45851Z,5.338560581,95.66410828,3.0158658,M,10,12,126.7721863,"Northern Sumatra, Indonesia",BMKG
bmg2024usda,2024-10-21T12:41:42.121956Z,5.325657368,95.67524719,3.232315045,MLv,5,12,126.7788773,"Northern Sumatra, Indonesia",BMKG
bmg2024uqsh,2024-10-20T18:08:22.769322Z,-4.052865982,102.2742691,2.536184426,M,22,33,148.4981384,"Southern Sumatra, Indonesia",BMKG
bmg2024uqon,2024-10-20T16:13:48.599774Z,5.285666943,94.29688263,4.726190752,MLv,10,44,280.5578766,"Northern Sumatra, Indonesia",BMKG
bmg2024uqdq,2024-10-20T10:43:57.911174Z,-5.699746132,104.7381821,3.258128707,MLv,10,24,103.128006,"Southern Sumatra, Indonesia",BMKG
bmg2024uplu,2024-10-20T01:42:25.051585Z,0.071943894,97.71669006,3.702591918,MLv,40,45,195.8131714,"Northern Sumatra, Indonesia",BMKG
bmg2024uoru,2024-10-19T15:36:19.994087Z,5.301247597,94.32051086,4.631971143,mb,20,53,274.0624352,"Northern Sumatra, Indonesia",BMKG
bmg2024uohf,2024-10-19T10:16:03.737179Z,-2.859571695,101.1869812,3.541696539,MLv,36,32,165.660202,"Southern Sumatra, Indonesia",BMKG
bmg2024unwk,2024-10-19T04:48:43.224887Z,-5.69148016,104.7454453,3.148320849,M,10,26,100.8048859,"Southern Sumatra, Indonesia",BMKG
bmg2024unjm,2024-10-18T22:16:03.376246Z,2.97321701,97.4220047,3.578280827,M,10,48,59.31002808,"Northern Sumatra, Indonesia",BMKG
bmg2024umxv,2024-10-18T16:23:03.657398Z,-1.835718393,100.4118958,2.913133375,MLv,28,33,122.4947205,"Southern Sumatra, Indonesia",BMKG
bmg2024umhb,2024-10-18T07:54:29.618587Z,0.454113811,98.1789856,3.681136002,MLv,41,24,119.6930084,"Northern Sumatra, Indonesia",BMKG
bmg2024umen,2024-10-18T06:37:48.636492Z,-3.343121529,101.8686676,3.451501515,MLv,59,55,130.6190796,"Southern Sumatra, Indonesia",BMKG
bmg2024umdv,2024-10-18T06:16:39.513104Z,2.891083479,98.43468475,2.388990185,MLv,10,19,154.1524963,"Northern Sumatra, Indonesia",BMKG
bmg2024uloc,2024-10-17T22:20:02.771118Z,2.958251715,98.48965454,3.073157699,MLv,5,22,183.5264282,"Northern Sumatra, Indonesia",BMKG
bmg2024ulev,2024-10-17T17:39:32.238277Z,2.938285589,98.48886871,2.723278701,M,10,26,158.9032135,"Northern Sumatra, Indonesia",BMKG
bmg2024ujyh,2024-10-17T01:13:13.904319Z,-5.942167282,105.752533,3.440086672,M,4,43,132.3360825,"Sunda Strait, Indonesia",BMKG
bmg2024ujij,2024-10-16T17:10:13.623326Z,-0.678149819,98.71111298,3.058184112,MLv,10,10,176.3005524,"Southern Sumatra, Indonesia",BMKG
bmg2024uipp,2024-10-16T07:41:00.286041Z,2.040208817,98.96100616,3.287083537,M,120,33,96.93839765,"Northern Sumatra, Indonesia",BMKG
bmg2024ufxg,2024-10-14T20:08:02.266451Z,-1.544105172,100.8774185,2.204725173,M,24,14,126.6575089,"Southern Sumatra, Indonesia",BMKG
bmg2024udmn,2024-10-13T12:27:35.302868Z,-4.523235321,101.8240356,3.977583479,M,17,35,229.0796204,"Southern Sumatra, Indonesia",BMKG
bmg2024udmc,2024-10-13T12:14:39.58599Z,0.686859131,97.81846619,3.653157677,M,18,30,171.0070953,"Northern Sumatra, Indonesia",BMKG
bmg2024udbu,2024-10-13T07:01:42.186841Z,5.261134624,94.33323669,5.282222004,Mw(Mwp),45,215,37.04974365,"Northern Sumatra, Indonesia",BMKG
bmg2024ucel,2024-10-12T19:14:11.447543Z,1.241032124,93.42823792,4.524760593,M,11,57,276.2274437,Off West Coast of Northern Sumatra,BMKG
bmg2024uavp,2024-10-12T01:37:40.410771Z,-4.572347641,101.8911209,4.921640684,M,54,108,195.2633209,"Southern Sumatra, Indonesia",BMKG
bmg2024uauu,2024-10-12T01:11:40.370562Z,2.173774242,97.85398102,4.209242944,M,25,41,68.21955872,"Northern Sumatra, Indonesia",BMKG
bmg2024uahr,2024-10-11T18:35:53.226495Z,4.97756958,95.39260864,4.200920444,M,76,57,179.253418,"Northern Sumatra, Indonesia",BMKG
bmg2024txrl,2024-10-10T08:07:22.579613Z,0.008986001,100.1460342,2.876089386,M,10,26,101.1166382,"Northern Sumatra, Indonesia",BMKG
bmg2024twzi,2024-10-09T22:57:56.215929Z,-3.708690166,100.9571457,4.636103916,M,10,71,198.3311386,"Southern Sumatra, Indonesia",BMKG
bmg2024twub,2024-10-09T20:18:33.027711Z,-2.518979311,101.6031494,3.673944735,M,82,58,61.74266052,"Southern Sumatra, Indonesia",BMKG
bmg2024twjf,2024-10-09T14:50:06.743235Z,2.200764418,96.11032867,3.656491849,M,20,36,222.1884918,"Northern Sumatra, Indonesia",BMKG
bmg2024tvvs,2024-10-09T08:00:00.081241Z,-3.781299114,101.5865479,3.606220982,M,20,27,146.3627625,"Southern Sumatra, Indonesia",BMKG
bmg2024tvta,2024-10-09T06:39:21.336383Z,0.656253159,98.48834991,3.877159699,M,11,32,103.5984497,"Northern Sumatra, Indonesia",BMKG
bmg2024tvmr,2024-10-09T03:26:30.899334Z,-0.261848748,99.07093048,3.723784529,M,18,37,98.53520203,"Southern Sumatra, Indonesia",BMKG
bmg2024tvgj,2024-10-09T00:14:42.43753Z,2.443754673,96.11251068,3.54752247,M,10,30,201.6053992,"Northern Sumatra, Indonesia",BMKG
bmg2024tvas,2024-10-08T21:24:04.259807Z,2.181051493,96.16818237,3.394701816,M,19,27,213.2202299,"Northern Sumatra, Indonesia",BMKG
bmg2024ttfc,2024-10-07T21:20:38.946539Z,4.878250122,96.11708069,2.436916521,M,10,15,94.7050705,"Northern Sumatra, Indonesia",BMKG
bmg2024ttcv,2024-10-07T20:11:41.537806Z,0.239345461,98.62747955,3.773132647,M,18,68,64.28163147,"Northern Sumatra, Indonesia",BMKG
bmg2024tsze,2024-10-07T18:20:29.086977Z,2.548635244,95.56265259,3.254954034,M,11,19,234.8715363,Off West Coast of Northern Sumatra,BMKG
bmg2024trhc,2024-10-06T20:04:08.158258Z,-4.969375134,102.9919891,4.233681798,M,35,88,184.2369461,"Southern Sumatra, Indonesia",BMKG
bmg2024tpqg,2024-10-05T22:25:17.6719Z,5.081842899,95.86161041,3.806620166,M,10,27,101.0059357,"Northern Sumatra, Indonesia",BMKG
bmg2024tpof,2024-10-05T21:24:03.61397Z,1.058290005,98.33834839,3.136211247,M,12,28,102.1485443,"Northern Sumatra, Indonesia",BMKG
bmg2024topd,2024-10-05T08:43:45.107872Z,1.546083331,97.78552246,3.50251812,M,10,35,83.13110352,"Northern Sumatra, Indonesia",BMKG
bmg2024tnpk,2024-10-04T19:44:13.987949Z,-0.660657406,98.73216248,3.542527725,M,13,36,171.2789764,"Southern Sumatra, Indonesia",BMKG
bmg2024tnom,2024-10-04T19:15:18.400661Z,5.0792346,96.35895538,2.3173351,M,17,18,110.8535004,"Northern Sumatra, Indonesia",BMKG
bmg2024tnol,2024-10-04T19:14:39.68631Z,0.626016557,99.72511292,2.979046748,M,132,34,129.6128159,"Northern Sumatra, Indonesia",BMKG
bmg2024tnen,2024-10-04T14:13:52.492863Z,2.997549534,98.52267456,2.746815548,M,7,16,197.6562347,"Northern Sumatra, Indonesia",BMKG
bmg2024tmql,2024-10-04T07:06:45.04164Z,-5.908564568,103.787384,3.760464785,M,20,30,199.0529633,"Southern Sumatra, Indonesia",BMKG
bmg2024tmqb,2024-10-04T06:55:17.8536Z,2.973027706,97.31092072,2.997066008,M,15,12,163.3117065,"Northern Sumatra, Indonesia",BMKG
bmg2024tlww,2024-10-03T21:14:11.769318Z,-3.108745575,101.2566605,3.366296337,M,22,47,175.5752106,"Southern Sumatra, Indonesia",BMKG
bmg2024tkzp,2024-10-03T09:28:34.304067Z,1.940194964,95.33792877,3.804845347,M,20,34,258.2713847,Off West Coast of Northern Sumatra,BMKG
bmg2024tjwh,2024-10-02T18:40:10.048856Z,-3.590578556,101.0142212,3.196289351,M,11,9,261.5235101,"Southern Sumatra, Indonesia",BMKG
bmg2024tjvo,2024-10-02T18:18:16.811512Z,-4.94685936,103.0121307,3.55515109,M,30,32,216.4409561,"Southern Sumatra, Indonesia",BMKG
bmg2024tjrs,2024-10-02T16:20:48.269322Z,-4.566288471,101.7417374,4.801297505,mb,23,105,170.2052307,"Southern Sumatra, Indonesia",BMKG
bmg2024tjrf,2024-10-02T16:06:01.940662Z,-1.005025983,100.6910095,2.783131272,M,10,18,83.50288391,"Southern Sumatra, Indonesia",BMKG
bmg2024tixm,2024-10-02T06:07:44.212477Z,3.25371027,97.19495392,3.402243693,M,10,39,84.32287598,"Northern Sumatra, Indonesia",BMKG
bmg2024tivi,2024-10-02T05:03:02.528133Z,1.307567358,98.06096649,3.790828833,M,10,41,101.3873291,"Northern Sumatra, Indonesia",BMKG
bmg2024tilc,2024-10-01T23:52:47.345731Z,3.821246862,95.8724823,4.341280219,M,26,31,188.4641418,Off West Coast of Northern Sumatra,BMKG
bmg2024tguk,2024-10-01T02:18:22.374589Z,1.087146759,98.81781769,5.017213521,M,96,131,74.01693726,"Northern Sumatra, Indonesia",BMKG
bmg2024xlzd,2024-11-29T20:29:27.470898Z,-4.195437908,103.670311,1.935814003,MLv,10,15,144.9901505,"Southern Sumatra, Indonesia",BMKG
bmg2024xlvo,2024-11-29T18:42:40.294534Z,1.463019371,99.14068604,2.201200012,MLv,5,7,151.1631546,"Northern Sumatra, Indonesia",BMKG
bmg2024xlrt,2024-11-29T16:47:12.209094Z,-4.19702816,103.6723938,2.996849541,MLv,5,30,144.9942017,"Southern Sumatra, Indonesia",BMKG
bmg2024xlrd,2024-11-29T16:28:54.435112Z,-4.313655376,103.5885849,1.578620039,MLv,5,10,112.336319,"Southern Sumatra, Indonesia",BMKG
bmg2024xlqj,2024-11-29T16:05:49.677699Z,-4.160058975,103.6822128,4.198167221,MLv,5,56,77.49032974,"Southern Sumatra, Indonesia",BMKG
bmg2024xlqa,2024-11-29T15:54:50.614436Z,-4.161385536,103.6740952,3.324819808,MLv,5,35,147.2148285,"Southern Sumatra, Indonesia",BMKG
bmg2024xlpy,2024-11-29T15:52:26.330842Z,-4.177609921,103.667099,2.997044133,MLv,5,32,145.9041138,"Southern Sumatra, Indonesia",BMKG
bmg2024xlpx,2024-11-29T15:51:21.882621Z,-4.147394657,103.6870499,1.622621253,MLv,2,8,210.7306442,"Southern Sumatra, Indonesia",BMKG
bmg2024xlpw,2024-11-29T15:49:49.141994Z,-4.149844646,103.6772156,1.606761718,MLv,5,8,199.3327026,"Southern Sumatra, Indonesia",BMKG
bmg2024xlpp,2024-11-29T15:41:49.735081Z,-4.176040173,103.6632538,2.643642498,MLv,5,16,155.252037,"Southern Sumatra, Indonesia",BMKG
bmg2024xlox,2024-11-29T15:20:55.292004Z,-4.199385166,103.6682205,2.919039426,MLv,5,23,144.6527405,"Southern Sumatra, Indonesia",BMKG
bmg2024xlop,2024-11-29T15:12:10.431707Z,-4.173027515,103.6706619,3.567069746,MLv,5,35,146.3511658,"Southern Sumatra, Indonesia",BMKG
bmg2024xloj,2024-11-29T15:05:03.050895Z,-4.199816704,103.6525116,3.166778104,MLv,10,28,148.1121674,"Southern Sumatra, Indonesia",BMKG
bmg2024xloa,2024-11-29T14:54:19.437576Z,-4.180323124,103.6721725,2.885583578,MLv,5,13,155.4270401,"Southern Sumatra, Indonesia",BMKG
bmg2024xlkk,2024-11-29T13:05:06.760068Z,-4.168544292,103.6617737,3.769169722,MLv,5,39,76.31518555,"Southern Sumatra, Indonesia",BMKG
bmg2024xkgk,2024-11-28T21:55:27.302563Z,-3.780475616,100.5630646,4.418925499,MLv,29,79,191.8831787,"Southern Sumatra, Indonesia",BMKG
bmg2024xkds,2024-11-28T20:34:06.707739Z,4.496048927,96.49117279,2.407310183,MLv,5,19,84.0202179,"Northern Sumatra, Indonesia",BMKG
bmg2024xkad,2024-11-28T18:45:29.054203Z,-4.181849957,103.6772079,1.888904913,MLv,5,9,187.0499344,"Southern Sumatra, Indonesia",BMKG
bmg2024xhrl,2024-11-27T12:04:46.007678Z,0.801872253,98.51447296,2.572605449,MLv,38,24,79.01711273,"Northern Sumatra, Indonesia",BMKG
bmg2024xgnu,2024-11-26T21:06:48.802716Z,2.717331648,96.59654236,3.54552694,MLv,31,46,110.7014923,"Northern Sumatra, Indonesia",BMKG
bmg2024xfrb,2024-11-26T09:37:40.289781Z,1.865484715,99.11222839,4.448057242,M,130,77,52.30558586,"Northern Sumatra, Indonesia",BMKG
bmg2024xexa,2024-11-25T23:29:51.913609Z,4.251120567,96.68760681,4.015827289,MLv,3,48,63.56307983,"Northern Sumatra, Indonesia",BMKG
bmg2024xeni,2024-11-25T18:36:20.062174Z,3.74542284,96.66909027,3.0457355,MLv,50,45,114.4356232,"Northern Sumatra, Indonesia",BMKG
bmg2024xdyv,2024-11-25T11:15:49.187489Z,6.652299881,94.0849762,3.933749652,M,51,20,332.7839508,"Nicobar Islands, India Region",BMKG
bmg2024xdlm,2024-11-25T04:31:41.41468Z,3.232430935,96.34073639,3.184233037,M,10,20,150.25177,"Northern Sumatra, Indonesia",BMKG
bmg2024xcwr,2024-11-24T21:02:46.909724Z,-4.183213711,103.6410675,4.483706348,M,10,52,75.02605057,"Southern Sumatra, Indonesia",BMKG
bmg2024xccu,2024-11-24T11:00:13.362934Z,4.812898159,96.14687347,2.774438579,M,10,21,87.34584045,"Northern Sumatra, Indonesia",BMKG
bmg2024wzex,2024-11-22T20:40:12.63196Z,2.068868876,98.94889069,3.302142176,MLv,117,57,72.63598871,"Northern Sumatra, Indonesia",BMKG
bmg2024wzel,2024-11-22T20:26:22.884947Z,-0.64780879,98.90961456,3.612191769,MLv,12,42,113.0433655,"Southern Sumatra, Indonesia",BMKG
bmg2024wyeb,2024-11-22T07:06:26.708645Z,-1.101448536,99.80562592,3.797769068,M,55,36,69.73113251,"Southern Sumatra, Indonesia",BMKG
bmg2024wxlw,2024-11-21T21:55:00.832139Z,-3.024732828,103.9124756,4.087157062,MLv,324,60,107.1113281,"Southern Sumatra, Indonesia",BMKG
bmg2024wxbc,2024-11-21T16:28:31.050924Z,1.0192976,99.46160889,2.618922591,M,5,12,161.6179657,"Northern Sumatra, Indonesia",BMKG
bmg2024wxat,2024-11-21T16:18:08.651329Z,1.795844913,98.90260315,2.612259234,M,105,26,73.50429153,"Northern Sumatra, Indonesia",BMKG
bmg2024wwfr,2024-11-21T05:38:55.773098Z,3.409019947,96.69495392,3.497225924,M,37,35,154.2882385,"Northern Sumatra, Indonesia",BMKG
bmg2024wvqx,2024-11-20T22:11:23.875273Z,2.033027649,98.98186493,2.531373099,MLv,5,12,130.0359879,"Northern Sumatra, Indonesia",BMKG
bmg2024wvju,2024-11-20T18:35:15.365518Z,-2.350799322,100.3273315,2.888141673,M,33,17,99.67378235,"Southern Sumatra, Indonesia",BMKG
bmg2024wugv,2024-11-20T03:57:38.543736Z,-2.145157099,102.0747375,4.038546777,M,176,43,94.21997833,"Southern Sumatra, Indonesia",BMKG
bmg2024wtzy,2024-11-20T00:28:52.039921Z,-3.554225206,101.8584137,3.872104806,M,90,56,122.5872955,"Southern Sumatra, Indonesia",BMKG
bmg2024wtua,2024-11-19T21:29:14.349125Z,-1.907641411,100.1508255,4.289538443,M,29,83,77.87889099,"Southern Sumatra, Indonesia",BMKG
bmg2024wsah,2024-11-18T22:22:30.633246Z,4.445221901,96.54865265,2.870179813,M,5,25,83.4462738,"Northern Sumatra, Indonesia",BMKG
bmg2024wrfh,2024-11-18T11:45:47.312843Z,-4.568051338,102.1648331,3.874175586,M,26,35,137.1961517,"Southern Sumatra, Indonesia",BMKG
bmg2024wohu,2024-11-16T21:37:23.592422Z,-5.335339069,103.193985,3.595858396,M,20,30,151.6706696,"Southern Sumatra, Indonesia",BMKG
bmg2024wobu,2024-11-16T18:35:17.156371Z,-0.091931663,99.45709991,4.336799125,MLv,76,93,66.88780212,"Southern Sumatra, Indonesia",BMKG
bmg2024wnvp,2024-11-16T15:28:37.070176Z,1.308992267,98.27919006,4.943403304,MLv,26,94,59.40953064,"Northern Sumatra, Indonesia",BMKG
bmg2024wnnb,2024-11-16T11:08:46.69653Z,3.199092388,96.89514923,3.40266575,M,25,20,113.1178894,"Northern Sumatra, Indonesia",BMKG
bmg2024wmpl,2024-11-15T23:13:51.284513Z,5.398532391,94.86667633,3.600001468,M,51,32,248.1778107,"Northern Sumatra, Indonesia",BMKG
bmg2024wmmj,2024-11-15T21:39:49.20892Z,-0.524855316,100.0958481,4.117909673,MLv,95,77,42.57955933,"Southern Sumatra, Indonesia",BMKG
bmg2024wmjk,2024-11-15T20:09:51.627832Z,-5.812009335,102.7771225,3.652639404,M,46,39,203.2575073,"Southern Sumatra, Indonesia",BMKG
bmg2024wlyn,2024-11-15T14:39:51.542706Z,2.57482934,98.61703491,3.569800813,MLv,5,43,64.46921921,"Northern Sumatra, Indonesia",BMKG
bmg2024wlfw,2024-11-15T05:15:19.704273Z,-5.790661335,104.3096695,2.949743907,M,43,33,152.1598969,"Southern Sumatra, Indonesia",BMKG
bmg2024witn,2024-11-13T20:44:05.628941Z,3.739750862,95.9074173,4.021546938,M,14,20,175.5973206,Off West Coast of Northern Sumatra,BMKG
